Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
17740,1,2020-04-19T02:17:07.997,Aaron,2020-04-28T00:39:53.090,"New York, USA",0,0,0,17976582
17741,1,2020-04-19T03:25:38.703,Superjj7,2020-04-28T19:22:58.533,,0,0,0,18333888
17742,1,2020-04-19T14:11:54.620,Luise,2020-04-19T14:11:54.620,,0,0,0,18337762
17743,1,2020-04-19T19:15:27.403,Germaine,2020-04-19T21:04:19.820,,1,0,0,18340158
17744,121,2020-04-20T04:45:32.180,Noor,2020-04-20T16:45:15.990,"Saint-Étienne, France",2,1,0,224452
17745,1,2020-04-20T13:27:59.893,Catmaster,2020-04-21T10:33:29.797,,2,0,0,18347742
17746,1,2020-04-20T14:22:02.450,Hưng Nam Phát,2020-04-20T14:22:02.450,"16 Lũy Bán Bích, Tân Thới Hoà, Tân Phú, Hồ Chí Minh, Việt Nam",0,0,0,18347524
17747,41,2020-04-20T15:01:25.297,Pamela Culberson,2020-04-22T18:54:42.647,,4,0,0,18348783
17748,21,2020-04-20T20:23:41.760,Aitana Camet,2020-04-29T11:54:59.077,,1,0,0,18351836
17749,21,2020-04-20T20:58:26.937,Zach,2020-04-22T00:01:50.797,,0,0,0,18352098
17750,1,2020-04-20T21:17:42.543,Bad Haircut,2020-04-20T21:17:42.543,,0,0,0,18352238
17751,1,2020-04-21T03:44:26.837,Pam E,2020-04-21T03:44:26.837,,1,0,0,18354287
17752,1,2020-04-21T07:50:24.917,ytuonghopvn,2020-04-21T07:50:24.917,"405/3 Trường Chinh, Phường 14, Quận Tân Bình, Hồ Chí Minh",0,0,0,18120959
17753,1,2020-04-21T17:16:57.087,Sonja,2020-04-21T17:16:57.087,,0,0,0,18362140
17754,1,2020-04-21T20:47:11.693,Kassidy,2020-04-21T20:47:11.693,,0,0,0,18364061
17755,1,2020-04-21T21:16:44.160,Stephanie Railey,2020-04-21T21:16:44.160,,0,0,0,18364286
17756,71,2020-04-21T21:25:46.013,Caroline Hunt,2020-05-06T21:15:29.203,"Austin, TX, USA",0,2,0,18277702
17757,1,2020-04-22T04:51:08.013,Wesley Pearson,2020-04-27T03:11:27.450,,0,0,0,18366942
17758,1,2020-04-22T13:32:10.330,Patty,2020-04-23T02:59:22.437,,0,0,0,18371652
17759,1,2020-04-22T15:03:15.697,Joanna Nicholson,2020-04-22T15:03:15.697,,1,0,0,18372723
17760,1,2020-04-22T16:16:52.447,Vorpal,2020-04-22T16:16:52.447,,0,0,0,18373396
17761,1,2020-04-22T17:00:24.777,Emma Cooper,2020-05-05T18:07:23.730,,1,0,0,5642542
17762,1,2020-04-22T17:06:42.147,John M Hogan,2020-04-22T17:06:42.147,,1,0,0,18374036
17763,1,2020-04-22T17:14:57.910,Sandeep Pandey,2020-04-22T17:14:57.910,,0,0,0,16743945
17764,1,2020-04-22T19:49:09.110,Peter,2020-04-22T19:49:09.110,"Little Rock, AR, United States",0,0,0,5854008
17765,11,2020-04-22T23:04:04.540,Kelsey Danford,2020-04-22T23:04:04.540,,0,0,0,18377084
17766,1,2020-04-23T01:11:19.393,Linda Perhacs,2020-04-23T01:11:19.393,,0,0,0,18377730
17767,21,2020-04-23T02:00:50.537,Lindsey Fulge,2020-04-23T02:15:53.023,,1,0,0,18378002
17768,11,2020-04-23T06:15:18.390,Maggiebigbluecat,2020-04-23T06:15:18.390,,5,0,0,18379483
17770,1,2020-04-23T08:35:59.423,dichvuthuexeatv,2020-04-23T08:35:59.423,"Số 638 Kim Mã, Ngọc Khánh, Ba Đình, Hà Nội 100000",0,0,0,18345463
17771,1,2020-04-23T11:53:39.103,Tomáš Hoffmann,2020-04-23T11:53:39.103,"Plzeň, Česko",0,0,0,12305157
17772,323,2020-04-23T15:10:06.840,Kakar,2021-02-25T09:07:00.653,,12,3,0,2296972
17773,21,2020-04-23T15:11:07.723,Dan,2020-04-23T15:26:30.217,,0,0,0,18384560
17774,36,2020-04-23T15:24:14.603,aviator3344,2020-04-25T10:07:34.353,,1,0,0,18384608
17775,101,2020-04-23T15:54:54.267,Donovann Fallacaro,2020-04-23T15:54:54.267,,13,0,0,18385007
17776,101,2020-04-23T16:20:02.843,kedarps,2021-02-15T03:10:30.690,"Morrisville, NC, USA",0,0,0,10222910
17777,13,2020-04-23T16:25:04.217,jonhatari,2020-04-26T05:31:08.837,,1,0,0,18385317
17778,21,2020-04-23T17:08:09.977,Tania Singh,2020-04-23T17:08:09.977,,0,0,0,18385740
17779,21,2020-04-23T17:28:23.217,Julia Jude,2020-04-30T19:46:41.553,,0,0,0,18385922
17780,1,2020-04-23T19:34:35.503,Vickie Scott,2020-04-23T19:34:35.503,,0,0,0,13022125
17781,1,2020-04-23T20:34:15.807,Bruce Keating,2020-04-23T20:34:15.807,,0,0,0,18387509
17782,9,2020-04-23T21:15:10.093,Mert,2020-04-29T16:32:47.930,,1,0,0,17978924
17783,1,2020-04-23T21:22:03.377,John,2020-04-23T21:22:03.377,,1,0,0,18387854
17784,101,2020-04-23T21:48:02.697,Johnny5ish,2020-04-23T21:48:02.697,,0,0,0,18080587
17785,1,2020-04-24T01:54:19.200,Trish,2020-04-24T01:54:19.200,,0,0,0,18389320
17786,101,2020-04-24T02:09:28.463,gen-ℤ ready to perish,2020-08-19T15:01:45.527,,1,1,0,8361663
17787,11,2020-04-24T02:57:07.240,Gary White,2020-04-24T02:57:07.240,,0,0,0,18389667
17788,101,2020-04-24T04:20:44.930,Billy C.,2021-01-14T01:50:33.983,,6,0,0,355122
17789,1,2020-04-24T08:51:19.053,Dreamer,2020-04-24T08:51:19.053,,1,0,0,18391857
17790,1,2020-04-24T14:41:23.363,bert,2020-04-25T13:03:04.190,,1,0,0,18394562
17791,101,2020-04-24T15:08:20.440,Ivana,2021-01-25T21:52:20.233,,2,4,0,1024210
17792,1,2020-04-24T16:22:47.707,Eileen ,2020-04-24T16:22:47.707,,0,0,0,18395394
17793,101,2020-04-24T19:03:45.680,IKnowNothing,2020-07-07T17:43:40.507,"Albany, NY, United States",1,0,0,9580815
17794,21,2020-04-24T19:06:25.230,Shannon D,2020-04-24T20:01:13.997,,0,0,0,18396687
17795,1,2020-04-24T21:33:55.113,Trevor Ryan,2020-04-24T21:33:55.113,South Africa,0,0,0,6984110
17796,1,2020-04-24T23:29:20.260,Jake Ryan,2020-04-24T23:29:20.260,,0,0,0,18398297
17797,1,2020-04-25T01:43:15.237,Madison Scrivner,2020-04-25T01:43:15.237,,0,0,0,18398830
17798,31,2020-04-25T01:57:58.617,Dradik,2020-04-25T02:43:32.277,,0,0,0,18398882
17799,1,2020-04-25T02:43:45.893,Jesus Lemus,2020-04-25T02:43:45.893,,0,0,0,18399073
17800,121,2020-04-25T10:12:18.020,yuvgin,2020-05-04T09:25:14.307,"Jerusalem, Israel",1,1,0,12465807
17801,1,2020-04-25T11:04:28.320,D. Delabbio,2020-04-25T11:04:28.320,,0,0,0,18401742
17802,21,2020-04-25T18:25:25.370,Jules Leche,2020-04-25T18:25:25.370,,0,0,0,18404860
17803,1,2020-04-25T22:10:46.973,Denise Drewes,2020-04-26T19:15:46.377,,0,0,0,18406146
17804,101,2020-04-26T00:37:16.257,Ángel,2020-09-06T18:11:01.387,,0,2,0,695198
17806,1,2020-04-26T04:18:25.110,Paulo,2020-04-26T04:18:25.110,,2,0,0,18407679
17807,1,2020-04-26T05:00:30.110,Brian K. Hann,2020-04-26T05:00:30.110,,0,0,0,18407848
17808,1,2020-04-26T05:06:43.337,Saber0905,2020-04-26T05:06:43.337,,0,0,0,14124111
17809,21,2020-04-26T05:51:31.220,Sarah,2020-04-26T12:12:25.060,,0,0,0,18408072
17810,101,2020-04-26T07:52:52.130,Joachim,2020-04-26T17:14:58.260,,0,1,0,9631916
17811,1,2020-04-26T07:55:33.893,O To Binh Thuan,2020-05-07T12:30:38.583,,2,0,0,18361032
17812,31,2020-04-26T11:52:48.970,ulxlx,2020-09-18T17:40:30.400,,1,0,0,2818356
17813,101,2020-04-26T15:48:24.733,Fareed Abi Farraj,2020-12-26T20:32:46.210,"Aley, Lebanon",0,0,0,14158940
17814,101,2020-04-27T02:34:13.853,Scherbius.com,2020-04-27T02:34:13.853,"Deerfield, IL, USA",1,0,0,343925
17815,1,2020-04-27T06:10:00.037,Chelsea,2020-04-27T06:10:00.037,,0,0,0,18416709
17816,1,2020-04-27T06:31:14.580,user17816,2020-04-27T06:31:14.580,,1,0,0,18416834
17817,1,2020-04-27T06:33:23.150,Vicky,2020-04-27T14:49:46.103,,0,0,0,18416730
17818,101,2020-04-27T10:12:03.197,Mehraban,2021-02-25T11:30:42.493,"Tehran, Iran",0,0,0,2019179
17819,41,2020-04-27T14:08:28.873,user17819,2020-04-28T16:10:22.090,,1,0,0,18420425
17820,121,2020-04-27T16:24:32.557,cfx,2021-01-09T06:13:44.987,,3,0,0,1275671
17822,1,2020-04-27T19:38:12.893,Prapakorn Didnin,2020-04-27T19:38:12.893,,0,0,0,18417634
17823,141,2020-04-27T21:06:14.490,ronak,2020-06-05T16:12:47.183,"Austin, TX, USA",1,2,0,18212164
17824,1,2020-04-27T22:22:49.153,kaiti lane,2020-04-28T07:32:08.640,,0,0,0,18424275
17825,1,2020-04-27T22:29:02.507,user2535338,2020-04-27T22:29:02.507,,0,0,0,2986722
17826,1,2020-04-27T23:20:16.383,user17826,2020-04-27T23:20:16.383,,0,0,0,18424586
17827,1,2020-04-28T00:37:35.120,Naomi ,2020-04-30T15:49:51.713,,0,0,0,18424983
17828,1,2020-04-28T01:07:14.640,Juan Carlos Torres,2020-04-28T01:07:14.640,Dominican Republic,0,0,0,3291412
17829,23,2020-04-28T01:26:32.060,Captain levi,2020-04-29T17:36:21.333,,0,0,0,18425220
17830,1,2020-04-28T01:57:49.493,Wentao Ji,2020-04-28T01:57:49.493,"Hefei, China",0,0,0,2664785
17831,1,2020-04-28T02:25:06.653,dimapoint,2020-04-28T02:25:06.653,,0,0,0,17860005
17832,315,2020-04-28T04:30:56.290,Lyore,2020-12-06T03:17:33.993,,12,11,1,18426160
17833,21,2020-04-28T05:57:06.427,Rocca,2020-04-28T20:21:38.270,,1,0,0,13191853
17834,1,2020-04-28T12:29:50.970,Kortney Williams,2020-04-28T12:29:50.970,,0,0,0,18429636
17835,113,2020-04-28T13:31:14.410,Inquirer,2020-05-20T12:13:50.793,,1,0,0,6478397
17836,1,2020-04-28T17:03:43.520,Taniss,2020-04-28T21:28:08.747,,0,0,0,18432192
17837,1,2020-04-28T20:33:55.037,Laura Galvan,2020-04-28T20:33:55.037,,0,0,0,18433954
17838,1,2020-04-28T21:06:23.410,Kathy Barone,2020-04-28T21:06:23.410,,0,0,0,18434202
17839,1,2020-04-28T22:35:03.407,Billy Stocks,2020-04-28T22:35:03.407,,0,0,0,18434802
17840,101,2020-04-28T23:36:50.853,Bob,2020-04-28T23:36:50.853,Maryland,0,9,0,37720
17841,1,2020-04-29T00:31:58.067,Sharon L Chivas,2020-04-29T00:31:58.067,,1,0,0,18435454
17842,19,2020-04-29T05:16:54.243,Eddy,2020-04-29T05:16:54.243,,0,0,0,18437013
17843,173,2020-04-29T09:40:19.710,T.J. Crowder,2021-02-24T15:40:12.157,United Kingdom,12,3,0,52616
17844,137,2020-04-29T21:12:42.527,cellepo,2021-01-13T01:20:34.783,"Portland, OR, USA",2,2,0,1352612
17845,1,2020-04-29T21:20:24.077,Val,2020-04-29T21:20:24.077,,0,0,0,18444843
17846,1,2020-04-30T01:45:42.120,Shanice Crosbie,2020-04-30T01:45:42.120,,0,0,0,18446222
17847,1,2020-04-30T02:25:57.157,Jordyn Grine,2020-04-30T23:03:49.680,,0,0,0,18446437
17848,1,2020-04-30T04:12:21.293,Morgan H. ,2020-04-30T04:12:21.293,,1,0,0,8820674
17849,101,2020-04-30T11:45:27.190,bob,2020-10-15T01:20:37.093,,3,0,0,12836937
17850,285,2020-04-30T13:52:15.573,user149408,2020-10-19T17:06:29.133,,4,13,0,2636263
17851,1,2020-04-30T15:44:47.267,Loofah,2021-01-19T16:27:00.223,Taipei City Taiwan,0,0,0,11878760
17852,23,2020-04-30T23:00:01.127,Nukesub,2020-05-02T17:32:06.033,,0,0,0,5542265
17853,101,2020-05-01T02:14:17.290,toxicantidote,2021-02-04T00:55:26.447,"Adelaide SA, Australia",1,0,0,9071987
17854,1,2020-05-01T02:39:03.697,Turtle 13,2020-05-01T02:39:03.697,,1,0,0,18456710
17855,1,2020-05-01T04:39:07.117,warcracker,2020-05-11T19:55:54.300,Texas,0,0,0,1427066
17856,1,2020-05-01T06:23:32.907,Diana Watson,2020-05-01T06:23:32.907,,0,0,0,18457855
17857,1,2020-05-01T09:03:31.363,J.D. Real,2020-05-19T21:57:12.360,,0,0,0,7013773
17858,1,2020-05-01T10:45:31.723,Tapuzi,2020-05-01T11:05:18.687,Israel,0,0,0,1909413
17859,21,2020-05-01T12:03:09.707,Alice Harborne,2020-05-01T21:15:52.930,,3,0,0,18460015
17860,131,2020-05-01T18:32:23.103,larsks,2021-01-09T13:06:49.403,,1,0,0,49492
17861,1,2020-05-02T01:50:50.190,Yash Padhi,2020-05-02T01:50:50.190,,0,0,0,18463903
17862,11,2020-05-02T03:48:36.043,Siahara Shyne Carter,2020-05-02T03:48:36.043,United States Virgin Islands,1,0,0,18457339
17863,31,2020-05-02T11:42:37.260,Dimitri Stanislav,2020-05-07T03:31:25.400,,0,0,0,18468608
17864,1,2020-05-02T14:06:35.017,LiqSnk,2020-12-07T13:10:25.407,,0,0,0,8963216
17865,11,2020-05-03T02:01:46.803,Rachana,2020-05-15T04:23:59.030,,0,0,0,18473644
17866,1,2020-05-03T10:01:37.300,Katherine King,2020-05-03T10:01:37.300,,0,0,0,18475981
17867,1,2020-05-03T14:47:47.983,temp,2020-05-12T16:40:48.483,,0,0,0,16852687
17868,1,2020-05-03T17:34:19.560,Rob,2020-05-03T17:34:19.560,,1,0,0,18479181
17869,1,2020-05-03T18:02:44.323,Cedric Bowell,2020-05-03T18:02:44.323,,0,0,0,18479347
17870,1,2020-05-03T19:03:20.683,user17870,2020-05-03T19:03:20.683,,2,0,0,18479745
17871,1,2020-05-03T19:49:10.260,Ricardo Bastos,2020-05-03T19:49:10.260,,2,0,0,18480073
17872,101,2020-05-04T01:06:01.267,Globin347,2020-05-06T23:48:43.863,"Salt Lake City, Utah",0,0,0,12803111
17873,1,2020-05-04T06:15:33.613,David Delgado,2020-05-04T06:15:33.613,,0,0,0,18483314
17874,31,2020-05-04T10:36:00.747,Rumeriko,2020-05-04T13:30:57.580,,3,0,0,18485138
17875,11,2020-05-04T14:54:42.640,Karen Watson Taormina,2020-05-04T14:54:42.640,,0,0,0,18487290
17876,1,2020-05-04T16:28:06.913,user17876,2020-05-04T16:28:06.913,,1,0,0,18488150
17877,51,2020-05-04T20:35:40.987,Jmore,2020-05-05T22:03:42.383,"The Lone Star State, USA",0,0,0,18490172
17878,1,2020-05-04T20:43:50.123,JeanV,2020-09-14T14:30:09.240,,0,0,0,18490209
17879,11,2020-05-05T02:22:16.577,Gina,2020-05-19T03:49:14.873,,3,0,0,18492100
17880,11,2020-05-05T03:31:20.893,desperadoCalme,2020-05-05T18:34:25.957,,1,0,0,18492480
17881,1,2020-05-05T03:32:46.963,TogueDopy,2020-06-18T18:05:14.583,,0,0,0,18492487
17882,1,2020-05-05T07:14:55.003,Daniel Lee,2020-05-05T07:14:55.003,,0,0,0,17990241
17883,1,2020-05-05T11:46:48.777,shanu malhotra,2020-05-05T11:46:48.777,,0,0,0,18495936
17884,1,2020-05-05T16:55:17.297,thrax,2020-05-05T16:55:17.297,,0,0,0,7646040
17885,101,2020-05-05T19:20:26.523,Adriana Hernández,2020-05-05T19:20:26.523,"Galicia, España",2,0,0,8629302
17886,129,2020-05-06T02:06:45.103,saccapuntas,2020-07-20T21:33:36.767,,25,6,0,18492071
17887,111,2020-05-06T07:36:02.403,Daan Wilmer,2020-07-06T08:51:06.883,,1,0,0,455730
17888,11,2020-05-06T16:09:27.827,Tomasch,2020-05-28T16:42:42.167,"Washington, DC, United States",1,0,0,4274172
17889,1,2020-05-06T19:59:58.823,Finley Freeburg,2020-05-21T19:33:42.347,,0,0,0,18510532
17891,61,2020-05-07T14:06:23.793,Dodie,2020-10-08T02:26:55.027,,1,0,0,18517737
17892,1,2020-05-07T19:02:28.283,Nicholas Auld,2020-05-25T21:33:11.030,,0,0,0,18520187
17893,21,2020-05-07T19:59:43.880,Sally,2020-05-07T20:02:41.880,,7,0,0,18520630
17895,153,2020-05-08T02:53:11.697,Sittin Hawk,2020-05-08T20:37:24.300,,0,1,0,16739739
17896,173,2020-05-08T05:31:24.463,Fivesideddice,2021-02-14T11:29:22.820,,2,92,0,12036798
17897,1,2020-05-08T11:16:52.580,fitifititis,2020-05-08T11:16:52.580,,0,0,0,3717665
17898,1,2020-05-08T19:39:34.800,Popebenedictus,2020-05-08T19:39:34.800,,0,0,0,18530162
17899,101,2020-05-08T19:47:44.953,Chris Fernandez,2020-09-02T15:54:05.907,"Malden, MA, USA",0,0,0,5873498
17900,101,2020-05-09T00:39:17.400,Raimondi,2020-05-09T00:39:17.400,,0,0,0,50762
17901,3,2020-05-09T11:57:04.753,Alchemist,2020-05-14T02:13:48.683,Morocco,0,0,0,18277236
17902,11,2020-05-10T08:18:27.430,Doha Vikande,2020-08-11T15:11:02.407,,16,0,0,18541862
17903,21,2020-05-10T08:25:10.373,Esther Fayla Epstein,2020-05-25T18:54:15.573,,0,0,0,18541900
17904,101,2020-05-10T08:38:50.270,Zoe,2020-07-17T14:08:12.173,,0,0,0,6473006
17905,121,2020-05-10T10:42:43.197,Harveen Bhatia,2020-05-10T10:42:43.197,,0,0,0,12803959
17906,1,2020-05-10T14:53:12.417,harry gill,2020-05-19T08:52:25.897,"New Delhi, Delhi, India",2,0,0,18544277
17907,101,2020-05-10T18:02:25.370,Raj Nathani,2020-11-10T06:59:12.017,,0,6,0,2634072
17908,1,2020-05-10T21:11:35.907,user17908,2020-05-10T21:11:35.907,,0,0,0,18546515
17909,101,2020-05-11T00:34:08.067,Rykara,2020-05-26T00:21:21.133,,0,0,0,13522571
17910,9,2020-05-11T02:59:35.793,Noor,2020-05-11T02:59:35.793,,1,0,0,18548013
17911,1,2020-05-11T03:21:53.543,Schneider Tan,2020-05-11T03:37:14.600,,0,0,0,18548112
17912,101,2020-05-11T11:38:02.617,AakashM,2021-02-24T11:19:05.697,"London, United Kingdom",0,17,0,27080
17913,1,2020-05-11T12:56:30.767,marvin g,2020-05-11T12:56:30.767,,6,0,0,18551985
17914,101,2020-05-11T14:25:46.440,Ben Butterworth,2020-05-12T18:04:16.887,"London, UK",0,0,0,8465416
17915,1,2020-05-11T14:55:31.660,John C,2020-05-13T14:44:14.543,,0,0,0,18552987
17916,101,2020-05-11T15:36:09.793,Matthew,2021-01-13T17:37:15.780,,0,0,0,1807570
17917,1,2020-05-11T18:19:24.763,Xanadu,2020-05-11T18:19:24.763,,0,0,0,18554800
17918,11,2020-05-11T19:01:28.700,Rabbit232,2020-05-11T23:54:11.377,,1,0,0,18555120
17919,1,2020-05-11T22:07:29.483,willfrank98,2020-05-11T22:07:29.483,,0,0,0,14092690
17920,101,2020-05-11T22:55:53.417,xer0x,2020-05-11T22:55:53.417,"Vancouver, Canada",0,2,0,20079
17921,101,2020-05-11T23:21:32.047,Bitsplease,2021-02-03T23:29:13.947,"Irvine, CA, USA",0,1,0,8343977
17922,133,2020-05-11T23:41:19.087,DeeV,2020-12-14T16:34:35.210,"Washington, DC, United States",2,1,0,413213
17923,51,2020-05-12T00:38:56.003,Tanya Renee,2020-06-14T16:11:21.383,,10,0,0,18557146
17924,1,2020-05-12T00:49:50.853,ريم صلاح,2020-05-12T01:55:06.210,,0,0,0,18557196
17926,1,2020-05-12T06:32:56.027,Ann,2020-05-12T06:32:56.027,,0,0,0,18559054
17927,101,2020-05-12T06:34:10.197,IMil,2021-01-13T10:59:03.913,"Moscow, Russia",0,6,0,6607
17928,1,2020-05-12T07:13:45.120,Jonas Lampert,2020-05-12T07:13:45.120,Austria,0,0,0,17098904
17929,101,2020-05-12T15:45:06.020,DripKracken,2020-06-08T21:06:52.003,,0,0,0,18393920
17930,101,2020-05-12T18:50:56.490,user742864,2020-05-12T18:50:56.490,101011100,0,0,0,2935603
17931,21,2020-05-12T23:43:22.440,Becca,2020-05-13T01:44:10.077,,0,0,0,18566960
17932,11,2020-05-13T01:55:10.323,crissy1918,2020-05-20T03:19:52.907,,0,0,0,18567578
17933,1,2020-05-13T04:31:54.323,Lorenzo Scognamiglio,2020-05-13T04:31:54.323,,0,0,0,17995877
17934,1,2020-05-13T04:45:48.910,Timotheus,2020-05-13T04:45:48.910,,0,0,0,18568515
17935,101,2020-05-13T04:55:31.463,Victor Nițu,2020-06-22T05:27:04.927,"Cluj-Napoca, Romania",0,0,0,937198
17936,101,2020-05-13T06:43:11.333,Marc Glisse,2021-02-13T00:35:26.143,,0,0,0,2164877
17937,23,2020-05-13T06:44:20.883,user17937,2020-05-15T05:06:32.500,,1,0,0,18569196
17938,31,2020-05-13T08:06:32.810,Alma,2020-07-02T13:58:16.597,,0,0,0,18569801
17939,101,2020-05-13T10:11:08.657,Xnero,2021-01-04T14:39:48.427,Earth,1,0,0,17078244
17940,23,2020-05-13T10:32:04.633,Checksum,2021-01-05T03:51:59.087,"Texas, USA",0,0,0,14778916
17941,101,2020-05-13T11:17:14.313,Thufir,2020-05-16T00:55:58.663,,0,2,0,96769
17942,33,2020-05-13T19:02:04.787,mari_0103,2020-12-30T23:47:53.357,,2,0,0,18575430
17943,11,2020-05-13T20:22:22.650,Harry,2020-06-08T07:10:47.257,,0,0,0,16299232
17944,1,2020-05-13T20:26:20.917,notgonnahapped,2020-07-23T13:16:40.567,,0,0,0,18576042
17945,1,2020-05-14T01:21:52.673,Antora Seli Seli,2020-05-14T01:21:52.673,,0,0,0,18467931
17946,1,2020-05-14T21:56:04.867,Marta M Bergen,2020-05-15T00:16:49.247,,1,0,0,18586590
17947,31,2020-05-15T02:22:37.670,Harry Potter,2020-05-15T02:38:17.457,,3,0,0,16281045
17948,1,2020-05-15T03:16:04.193,Soids Dempsey,2020-05-15T03:16:04.193,"Hyderabad, Telangana, India",0,0,0,17691388
17949,1,2020-05-15T07:34:00.920,Canada Wale,2020-05-18T07:16:31.923,India,0,0,0,18379327
17950,1,2020-05-15T17:13:41.687,Kamurai,2021-02-26T21:48:15.267,"Austin, TX, United States",0,0,0,4718628
17951,11,2020-05-15T20:33:00.107,user17951,2020-05-15T20:33:00.107,,0,0,0,18595344
17952,101,2020-05-16T06:29:22.067,Rohan Sanap,2020-05-16T06:29:22.067,Mumbai,0,0,0,4580486
17953,1,2020-05-16T08:11:31.480,Kelly Eggleston,2020-05-16T08:11:31.480,,0,0,0,18598480
17954,1,2020-05-16T09:31:27.190,Ammie Tillotson,2020-05-16T09:31:27.190,,0,0,0,18598901
17955,1,2020-05-17T01:29:06.867,Samuel Lamirand,2020-05-17T01:29:06.867,,0,0,0,18604228
17956,101,2020-05-17T01:33:53.133,tig,2020-06-23T00:48:55.253,"Hamburg, Germany",0,0,0,34301
17957,1,2020-05-17T02:39:31.220,E. Martin,2020-05-17T02:39:31.220,,0,0,0,18604505
17958,11,2020-05-17T03:41:24.007,Ahliah Sims,2020-05-17T03:41:24.007,,0,0,0,18604765
17959,1,2020-05-17T16:00:03.000,Jerimiah Sweat,2020-05-17T16:00:03.000,,1,0,0,18608796
17960,1,2020-05-17T17:19:46.993,Louise,2020-06-29T15:30:34.220,,0,0,0,18609285
17961,13,2020-05-17T20:08:29.473,Sammy,2020-09-17T15:26:03.773,,1,0,0,5716270
17962,101,2020-05-17T21:11:01.643,Luis Arriojas,2020-06-03T04:53:49.877,"Ft Lauderdale, FL, United States",0,0,0,188203
17963,1,2020-05-18T05:37:32.623,Glenn Cooper,2020-05-19T21:41:33.863,,2,0,0,18613048
17964,1,2020-05-18T07:13:28.707,Jessica Damon,2020-05-19T00:53:55.777,,0,0,0,18613649
17965,101,2020-05-18T15:22:00.950,Nathan Explosion,2020-05-18T15:22:00.950,"Reykjavík, Iceland",0,0,0,8746528
17966,1,2020-05-18T16:33:36.067,Seth Pratyush,2020-05-18T16:33:36.067,,0,0,0,14906558
17967,111,2020-05-18T16:58:49.920,Fasty,2020-09-03T04:42:11.283,"Cochin, Kerala, India",1,0,0,13851138
17968,11,2020-05-18T17:40:48.960,Jedi Wolf,2020-05-21T20:27:51.010,,4,0,0,3794143
17969,31,2020-05-18T20:15:21.330,Ven,2020-05-18T20:30:37.520,,3,0,0,18619628
17970,1,2020-05-18T21:02:13.637,JAMES WILLIAMS,2020-05-18T21:02:13.637,,0,0,0,18619916
17971,1,2020-05-18T21:53:06.830,CLAUDIA,2020-05-18T21:53:06.830,,0,0,0,18620231
17972,11,2020-05-18T23:21:09.647,nickST,2020-05-22T07:17:09.897,,0,0,0,18620677
17973,1,2020-05-19T00:38:10.773,user17973,2020-05-19T00:38:10.773,,1,0,0,18621022
17974,1,2020-05-19T07:12:44.360,skincare product,2020-05-19T07:27:51.703,,2,0,0,18553791
17975,155,2020-05-19T07:17:59.600,ehsun7b,2020-08-25T03:58:19.120,"Sydney NSW, Australia",5,3,0,167704
17976,101,2020-05-19T10:07:46.770,francoiskroll,2020-05-19T10:07:46.770,,0,0,0,9049674
17977,1,2020-05-19T13:06:26.697,MarkKw2,2020-05-19T13:06:26.697,"Florida, USA",0,0,0,14140342
17978,1,2020-05-19T21:34:18.503,Gibson,2020-05-19T21:34:18.503,,0,0,0,18629545
17979,1,2020-05-20T01:05:21.693,iwanttosleep,2020-05-20T01:05:21.693,,0,0,0,13077517
17980,1,2020-05-20T02:46:02.340,Marilyn Lapka-Golden,2020-05-20T02:46:02.340,,0,0,0,18631097
17981,1,2020-05-20T15:26:21.703,Kathleen,2020-05-20T15:26:21.703,,0,0,0,18636294
17982,11,2020-05-20T16:36:05.310,Angie,2020-05-20T16:51:59.323,,0,0,0,18636829
17983,91,2020-05-20T22:59:33.560,Courtney Luzader,2020-06-05T15:14:44.460,,14,1,0,18639439
17984,66,2020-05-21T07:15:53.560,liamx,2020-05-23T20:18:38.743,,0,0,0,16931043
17985,1,2020-05-21T15:41:07.297,Joshua Smith,2020-05-21T15:41:07.297,,0,0,0,18645859
17986,1,2020-05-21T16:13:22.190,Terri,2020-05-21T16:13:22.190,,1,0,0,18646111
17987,11,2020-05-21T16:41:41.820,user17987,2020-08-02T14:16:10.750,,0,0,0,18646342
17988,1,2020-05-21T17:11:09.180,Oliver Jensen,2020-06-10T15:29:33.437,,0,0,0,18646555
17989,101,2020-05-21T17:14:59.907,Acid Kritana,2020-05-21T17:14:59.907,USA,0,0,0,18619023
17990,21,2020-05-21T19:00:33.713,Sofía Yi,2020-05-21T19:41:24.687,,1,0,0,18647387
17991,1,2020-05-21T21:09:26.733,susan ,2020-05-21T21:09:26.733,,0,0,0,18648227
17992,1,2020-05-22T02:03:42.837,Donna Goodgion,2020-05-22T02:03:42.837,,0,0,0,18649709
17993,1,2020-05-22T05:50:54.310,CocoRoro5150,2020-05-22T05:50:54.310,,0,0,0,18650877
17994,1,2020-05-22T07:43:33.560,EG Capalot,2020-05-22T07:43:33.560,,0,0,0,18651546
17995,1,2020-05-22T08:14:10.650,JLS,2020-05-22T08:44:52.570,,0,0,0,18651727
17996,101,2020-05-22T14:58:01.510,Pemba Tamang,2020-05-22T14:58:01.510,"Lebong, Darjeeling, West Bengal, India",0,0,0,11644777
17997,1,2020-05-22T18:36:13.150,user668687,2020-05-22T18:36:13.150,USA,0,0,0,17621038
17998,1,2020-05-22T19:10:42.527,Sammie,2020-05-22T19:10:42.527,,0,0,0,18656358
