Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditDate,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,ClosedDate,ParentId,CommunityOwnedDate
21522,2,,2018-10-17T20:08:42.250,1,,13120,,2018-10-17T20:08:42.250,,,0,,CC BY-SA 4.0,,,20478,
21523,2,,2018-10-17T20:15:22.583,0,,13120,,2018-10-17T20:15:22.583,,,2,,CC BY-SA 4.0,,,20259,
21524,2,,2018-10-17T22:10:04.093,-3,,13166,2018-11-07T13:26:06.793,2018-11-07T13:26:06.793,,,0,,CC BY-SA 4.0,11248,,6022,
21526,1,21528,2018-10-18T04:20:03.843,1,85,,,2018-10-18T07:47:59.170,Is it true that cats having a baby seek refuge in other homes if they're abandoned by their owners?,1,0,,CC BY-SA 4.0,,,,
21527,2,,2018-10-18T04:52:50.793,3,,7612,2021-01-29T01:45:39.677,2021-01-29T01:45:39.677,,,0,,CC BY-SA 4.0,17671,,20259,
21528,2,,2018-10-18T07:47:59.170,0,,12501,,2018-10-18T07:47:59.170,,,0,,CC BY-SA 4.0,,,21526,
21530,1,,2018-10-18T21:12:14.537,1,80,13173,,2018-10-26T17:08:33.793,Possible case of MBD in a leopard gecko,1,0,,CC BY-SA 4.0,,,,
21531,1,,2018-10-19T01:10:41.960,0,86,13177,2018-10-19T10:26:30.490,2018-11-20T17:02:45.457,Is my betta getting old or is he sick?,1,0,,CC BY-SA 4.0,9258,2018-12-11T18:49:02.267,,
21532,1,,2018-10-19T03:51:50.907,4,830,13178,2020-05-18T11:54:40.760,2020-05-18T11:54:40.760,My cat threw up after eating a fake succulent plant,2,1,,CC BY-SA 4.0,17671,,,
21533,2,,2018-10-19T08:09:15.490,0,,8894,,2018-10-19T08:09:15.490,,,2,,CC BY-SA 4.0,,,21532,
21534,2,,2018-10-19T11:01:24.327,1,,13179,,2018-10-19T11:01:24.327,,,0,,CC BY-SA 4.0,,,21110,
21535,2,,2018-10-19T12:52:03.897,2,,13181,2018-11-24T04:55:23.010,2018-11-24T04:55:23.010,,,0,,CC BY-SA 4.0,9934,,16512,
21536,2,,2018-10-19T13:08:15.927,3,,1412,,2018-10-19T13:08:15.927,,,0,,CC BY-SA 4.0,,,21513,
21537,2,,2018-10-19T13:35:01.840,1,,1412,,2018-10-19T13:35:01.840,,,0,,CC BY-SA 4.0,,,21491,
21538,1,,2018-10-19T14:13:45.540,5,149,13155,2018-10-20T03:11:43.117,2020-01-02T18:47:21.970,My cat has perpetual dry nose - am I making the problem worse?,1,0,,CC BY-SA 4.0,13155,,,
21540,2,,2018-10-20T05:15:50.873,2,,7612,2020-01-02T18:47:21.970,2020-01-02T18:47:21.970,,,0,,CC BY-SA 4.0,12072,,21538,
21541,1,21566,2018-10-20T05:22:08.933,7,356,13184,2020-01-04T09:37:55.557,2020-10-24T21:39:55.000,How can I make my cat use her house during winter cold?,2,2,,CC BY-SA 4.0,,,,
21542,1,21546,2018-10-20T13:16:04.887,3,39,13134,2018-10-21T01:05:52.590,2018-10-21T02:22:42.327,What food should I give to African gray parrot?,2,0,,CC BY-SA 4.0,7526,,,
21543,2,,2018-10-20T15:24:58.337,-1,,13187,,2018-10-20T15:24:58.337,,,1,,CC BY-SA 4.0,,,16512,
21545,2,,2018-10-21T01:02:18.237,2,,7526,2018-10-21T01:13:00.200,2018-10-21T01:13:00.200,,,0,,CC BY-SA 4.0,7526,,21542,
21546,2,,2018-10-21T02:22:42.327,0,,9804,,2018-10-21T02:22:42.327,,,0,,CC BY-SA 4.0,,,21542,
21547,1,,2018-10-21T04:46:18.000,2,149,13190,2018-11-26T17:49:57.937,2019-01-13T20:18:01.690,"Freshwater aquarium - many fish batches dead, LFS keeps claiming that water is 'perfect'",0,4,,CC BY-SA 4.0,6826,,,
21548,2,,2018-10-21T15:35:16.623,0,,13191,,2018-10-21T15:35:16.623,,,0,,CC BY-SA 4.0,,,21531,
21550,1,,2018-10-21T15:53:31.797,2,993,13192,2019-02-05T13:51:18.747,2019-02-05T13:51:18.747,Diabetic dogs insulin injection intervals,1,0,,CC BY-SA 4.0,13,,,
21551,2,,2018-10-21T16:31:33.873,1,,12501,,2018-10-21T16:31:33.873,,,0,,CC BY-SA 4.0,,,21550,
21552,1,,2018-10-21T19:16:43.320,3,37,13193,2018-10-30T16:27:50.790,2018-10-30T16:27:50.790,"Giardia infection, how long until safe beyond incubation",0,0,,CC BY-SA 4.0,768,,,
21553,1,21557,2018-10-22T13:03:38.940,6,235,13134,2018-10-22T15:57:59.887,2019-12-30T06:13:37.733,Is it safe to let a pet lick your face?,1,1,,CC BY-SA 4.0,6826,,,
21554,1,,2018-10-22T14:13:28.167,2,403,13196,,2018-10-22T14:13:28.167,What is that in my red-eared slider's wound?,0,3,,CC BY-SA 4.0,,,,
21555,1,,2018-10-22T14:23:19.957,1,2352,10831,2018-10-22T23:36:47.487,2018-10-22T23:36:47.487,Rottweiler vs Presa Canario vs Cane Corso vs Bull Mastiff: How to choose?,1,2,,CC BY-SA 4.0,10831,2018-11-12T10:53:39.610,,
21556,1,,2018-10-22T17:55:56.493,2,650,13197,,2018-10-23T12:18:19.303,Pulling hair the all over the body,0,2,,CC BY-SA 4.0,,2018-10-23T12:14:25.787,,
21557,2,,2018-10-22T18:25:51.000,3,,12501,2020-06-17T09:57:47.670,2019-12-30T06:13:37.733,,,1,,CC BY-SA 4.0,-1,,21553,
21558,2,,2018-10-22T20:07:49.447,2,,12501,,2018-10-22T20:07:49.447,,,2,,CC BY-SA 4.0,,,21555,
21559,2,,2018-10-23T02:03:51.517,0,,13201,,2018-10-23T02:03:51.517,,,0,,CC BY-SA 4.0,,,9544,
21560,1,21679,2018-10-23T03:20:18.567,7,445,13203,2018-10-23T17:59:27.830,2018-12-03T19:50:32.397,"Is there a slope of ramps that a cat will walk down, instead of jumping down from a high landing?",2,2,,CC BY-SA 4.0,13203,,,
21561,1,,2018-10-23T21:16:58.153,1,5228,13207,,2018-10-24T11:18:18.910,Why does my cat lick her belly until sore?,0,2,,CC BY-SA 4.0,,2018-10-24T11:16:22.653,,
21562,2,,2018-10-24T01:29:49.167,0,,13209,,2018-10-24T01:29:49.167,,,0,,CC BY-SA 4.0,,,9544,
21563,1,,2018-10-24T02:37:33.880,1,48,13210,2018-10-24T08:53:16.250,2018-10-24T08:53:16.250,Does my fish look like she is ready to drop her fry?,0,2,,CC BY-SA 4.0,7612,2018-10-24T10:46:50.593,,
21564,2,,2018-10-24T04:20:34.370,-1,,13211,,2018-10-24T04:20:34.370,,,2,,CC BY-SA 4.0,,,16750,
21565,1,,2018-10-24T07:06:46.717,2,237,13213,2018-10-28T01:23:30.490,2018-10-28T01:24:56.463,"Half-Moon Betta fish tail-fin is curled in on itself, what could be the issue?",0,2,0,CC BY-SA 4.0,13213,,,
21566,2,,2018-10-24T11:59:54.813,10,,7526,2020-05-30T12:09:33.403,2020-05-30T12:09:33.403,,,0,,CC BY-SA 4.0,17671,,21541,
21568,2,,2018-10-24T13:46:10.680,-1,,13216,,2018-10-24T13:46:10.680,,,1,,CC BY-SA 4.0,,,20297,
21569,2,,2018-10-24T14:04:27.127,1,,13194,,2018-10-24T14:04:27.127,,,0,,CC BY-SA 4.0,,,6250,
21570,1,21571,2018-10-25T13:34:07.473,7,1064,10413,2018-11-26T17:48:23.177,2018-11-26T22:07:44.310,Is my African Grey's beak too long?,2,0,,CC BY-SA 4.0,6826,,,
21571,2,,2018-10-25T17:42:23.207,8,,1436,,2018-10-25T17:42:23.207,,,2,,CC BY-SA 4.0,,,21570,
21572,1,,2018-10-25T21:18:11.113,6,4270,13219,2020-06-27T13:29:31.710,2020-08-14T00:09:45.310,Why is my dog always behind me?,1,4,,CC BY-SA 4.0,17671,,,
21574,1,,2018-10-26T11:10:58.597,1,60,12337,2018-10-28T10:19:22.133,2018-10-28T10:19:22.133,How can I punish my forgetful cat?,0,4,1,CC BY-SA 4.0,9258,2018-10-26T11:53:22.473,,
21575,1,,2018-10-26T11:16:11.977,59,66338,13224,2018-10-29T02:12:26.040,2018-10-30T17:24:36.727,How can I fix my relationship with my 7 month old cat after I've constantly abused her the past month?,19,6,9,CC BY-SA 4.0,13286,,,
21576,2,,2018-10-26T11:52:56.637,102,,6826,,2018-10-26T11:52:56.637,,,6,,CC BY-SA 4.0,,,21575,
21577,2,,2018-10-26T11:58:37.813,184,,13155,,2018-10-26T11:58:37.813,,,1,,CC BY-SA 4.0,,,21575,
21578,2,,2018-10-26T15:05:33.190,74,,,,2018-10-26T15:05:33.190,,,6,,CC BY-SA 4.0,,,21575,
21579,1,,2018-10-26T16:18:13.437,2,31,13134,2018-11-26T17:47:26.787,2018-11-26T17:47:26.787,Do Crimson Rosella male parrots learn quicker than their female counterpart?,0,0,,CC BY-SA 4.0,6826,,,
21580,2,,2018-10-26T16:59:08.370,19,,1310,,2018-10-26T16:59:08.370,,,2,,CC BY-SA 4.0,,,21575,
21581,1,,2018-10-26T17:07:04.937,4,580,13228,,2018-10-26T17:51:47.160,How do I get my cat to leave my room alone?,1,0,,CC BY-SA 4.0,,,,
21582,2,,2018-10-26T17:08:33.793,1,,13228,,2018-10-26T17:08:33.793,,,0,,CC BY-SA 4.0,,,21530,
21583,2,,2018-10-26T17:24:34.993,6,,1436,2018-10-26T17:51:47.160,2018-10-26T17:51:47.160,,,0,,CC BY-SA 4.0,1436,,21581,
21584,2,,2018-10-26T20:22:34.763,8,,13239,2018-10-30T13:58:38.950,2018-10-30T13:58:38.950,,,0,,CC BY-SA 4.0,-1,,21575,
21585,2,,2018-10-26T21:05:59.337,2,,13246,,2018-10-26T21:05:59.337,,,0,,CC BY-SA 4.0,,,20782,
21586,2,,2018-10-26T21:46:17.080,6,,13250,,2018-10-26T21:46:17.080,,,7,,CC BY-SA 4.0,,,21575,
21587,1,,2018-10-27T00:18:18.617,3,652,13254,,2018-10-28T21:40:31.227,Are rodent repellent devices safe for snakes?,1,2,,CC BY-SA 4.0,,,,
21590,1,,2018-10-27T11:52:53.543,2,133,13258,2020-07-03T19:55:31.757,2020-07-03T19:55:31.757,Snails eggs accident,1,0,,CC BY-SA 4.0,17671,,,
21591,2,,2018-10-27T16:41:00.683,12,,13262,2018-10-28T10:16:59.163,2018-10-28T10:16:59.163,,,0,,CC BY-SA 4.0,,,21575,
21592,1,,2018-10-27T20:24:53.617,3,202,13265,2018-10-28T20:24:41.390,2018-10-28T20:24:41.390,"One of my dogs harass my other dogs, even though they are submissive",1,0,,CC BY-SA 4.0,13265,,,
21593,2,,2018-10-27T21:01:18.880,1,,13267,,2018-10-27T21:01:18.880,,,1,,CC BY-SA 4.0,,,21575,
21597,2,,2018-10-28T01:41:43.943,2,,,,2018-10-28T01:41:43.943,,,0,,CC BY-SA 4.0,,,21575,
21598,2,,2018-10-28T03:20:06.240,4,,13273,,2018-10-28T03:20:06.240,,,0,,CC BY-SA 4.0,,,21575,
21599,2,,2018-10-28T04:47:59.297,2,,13274,,2018-10-28T04:47:59.297,,,0,,CC BY-SA 4.0,,,6773,
21601,1,,2018-10-28T06:59:37.903,2,387,13266,2018-11-01T14:41:12.333,2018-11-01T17:54:32.030,"When and why do dogs ""stop liking other dogs""?",2,2,,CC BY-SA 4.0,9258,,,
21602,2,,2018-10-28T07:10:08.790,0,,13266,,2018-10-28T07:10:08.790,,,0,,CC BY-SA 4.0,,,17714,
21603,1,25545,2018-10-28T12:38:40.157,3,422,12958,2019-06-03T16:19:24.590,2019-06-03T16:19:24.590,"A pigeons' nest doesn't seem to have a ""bed"" for the chicks, should I add one to it?",2,4,,CC BY-SA 4.0,10702,,,
21604,2,,2018-10-28T12:39:02.617,2,,13281,2018-10-28T12:45:01.810,2018-10-28T12:45:01.810,,,0,,CC BY-SA 4.0,13281,,21575,
21606,2,,2018-10-28T13:29:17.943,1,,12501,,2018-10-28T13:29:17.943,,,0,,CC BY-SA 4.0,,,21592,
21607,2,,2018-10-28T13:44:41.027,2,,12501,,2018-10-28T13:44:41.027,,,2,,CC BY-SA 4.0,,,21601,
21608,1,21614,2018-10-28T14:32:52.273,1,51,13134,,2018-10-28T22:08:53.247,How i can stop my parrot bad habbit to not cut my shoes or sandal stone?,1,0,,CC BY-SA 4.0,,,,
21609,2,,2018-10-28T14:42:36.323,1,,12501,2018-10-28T14:49:35.447,2018-10-28T14:49:35.447,,,4,,CC BY-SA 4.0,12501,,21603,
21610,2,,2018-10-28T16:30:14.747,2,,12478,,2018-10-28T16:30:14.747,,,0,,CC BY-SA 4.0,,,6773,
21611,1,,2018-10-28T18:46:17.157,6,335,9067,2018-10-31T17:04:32.133,2018-11-01T00:44:52.230,Retraining elderly cat to use litter box,3,0,,CC BY-SA 4.0,9258,,,
21612,2,,2018-10-28T21:14:00.633,7,,982,,2018-10-28T21:14:00.633,,,6,,CC BY-SA 4.0,,,21611,
21613,2,,2018-10-28T21:40:31.227,2,,11248,,2018-10-28T21:40:31.227,,,0,,CC BY-SA 4.0,,,21587,
21614,2,,2018-10-28T22:08:53.247,1,,9804,,2018-10-28T22:08:53.247,,,0,,CC BY-SA 4.0,,,21608,
21615,2,,2018-10-28T23:44:03.820,13,,13291,2018-10-29T02:11:57.630,2018-10-29T02:11:57.630,,,0,,CC BY-SA 4.0,,,21575,
21616,1,21618,2018-10-28T23:58:57.317,1,5558,,2018-11-03T13:51:29.343,2018-11-03T13:51:29.343,"What is a polite way to ask ""What breed is your pet dog? Or what kind of mixture if he's a mixture?""",2,2,,CC BY-SA 4.0,,2018-10-30T16:23:08.677,,
21617,2,,2018-10-29T01:12:01.240,9,,13293,2018-10-29T15:24:28.150,2018-10-29T15:24:28.150,,,0,,CC BY-SA 4.0,10702,,21575,
21618,2,,2018-10-29T01:52:17.653,4,,13294,,2018-10-29T01:52:17.653,,,4,,CC BY-SA 4.0,,,21616,
21619,2,,2018-10-29T03:11:53.797,2,,,,2018-10-29T03:11:53.797,,,0,,CC BY-SA 4.0,,,21575,
21620,1,,2018-10-29T05:17:15.363,2,104,13300,2018-10-30T04:38:51.663,2018-10-30T12:39:39.510,Knocking everything over,2,2,,CC BY-SA 4.0,7612,2018-10-30T13:33:55.713,,
21621,2,,2018-10-29T07:04:07.547,-1,,13301,,2018-10-29T07:04:07.547,,,1,,CC BY-SA 4.0,,,400,
21622,2,,2018-10-29T09:41:24.317,4,,13302,2018-10-29T15:43:30.227,2018-10-29T15:43:30.227,,,0,,CC BY-SA 4.0,13302,,21575,
21623,1,,2018-10-29T11:00:08.790,3,48,12151,,2020-04-18T04:05:15.507,What should I have in my chameleon enclosure?,1,0,,CC BY-SA 4.0,,,,
21624,1,21665,2018-10-29T12:25:22.940,1,56,12151,2018-10-29T14:04:03.657,2018-10-31T22:00:21.840,Handling my chameleon,1,0,,CC BY-SA 4.0,12151,,,
21625,2,,2018-10-29T13:26:17.410,2,,13302,2020-07-03T19:53:08.043,2020-07-03T19:53:08.043,,,0,,CC BY-SA 4.0,17671,,21590,
21626,2,,2018-10-29T13:39:28.110,2,,12619,,2018-10-29T13:39:28.110,,,0,,CC BY-SA 4.0,,,21575,
21627,1,,2018-10-29T14:17:57.343,1,30,13308,,2018-10-29T14:17:57.343,"Betta fish has become lethargic, his fins are ripped, and has some itching.",0,0,,CC BY-SA 4.0,,2018-11-12T10:58:52.440,,
21628,2,,2018-10-29T16:12:59.167,6,,2585,,2018-10-29T16:12:59.167,,,0,,CC BY-SA 4.0,,,21575,
21630,1,,2018-10-29T21:58:57.063,2,238,13320,,2018-10-29T22:52:24.763,My dog adopted the Habit of “Hand Feeding”,1,1,1,CC BY-SA 4.0,,,,
21632,2,,2018-10-29T22:35:27.673,3,,9067,,2018-10-29T22:35:27.673,,,1,,CC BY-SA 4.0,,,21611,
21634,2,,2018-10-29T22:52:24.763,1,,,,2018-10-29T22:52:24.763,,,0,,CC BY-SA 4.0,,,21630,
21635,2,,2018-10-29T22:56:36.433,1,,,,2018-10-29T22:56:36.433,,,1,,CC BY-SA 4.0,,,21620,
21637,2,,2018-10-29T23:22:33.163,3,,12533,,2018-10-29T23:22:33.163,,,0,,CC BY-SA 4.0,,,21575,
21638,2,,2018-10-30T01:38:42.040,0,,5552,,2018-10-30T01:38:42.040,,,0,,CC BY-SA 4.0,,,21616,
21639,1,,2018-10-30T02:19:37.993,4,141,13325,2019-12-31T12:56:59.040,2019-12-31T12:56:59.040,How can I help my cat throw up a stuck hairball?,1,2,,CC BY-SA 4.0,12072,,,
21640,2,,2018-10-30T10:46:08.600,1,,747,,2018-10-30T10:46:08.600,,,0,,CC BY-SA 4.0,,,21639,
21642,2,,2018-10-30T12:39:39.510,1,,1436,,2018-10-30T12:39:39.510,,,0,,CC BY-SA 4.0,,,21620,
21643,1,,2018-10-30T14:08:12.590,2,77,13333,,2018-10-30T19:51:09.973,How to stop cat from chewing socks and other soft objects?,1,0,,CC BY-SA 4.0,,,,
21644,2,,2018-10-30T15:18:49.703,20,,7227,2018-10-30T17:24:36.727,2018-10-30T17:24:36.727,,,3,,CC BY-SA 4.0,7227,,21575,
21645,1,,2018-10-30T19:36:02.700,3,214,13340,2018-10-31T13:42:22.670,2018-11-30T21:02:30.467,Does a goldfish experience feelings of loneliness?,1,0,,CC BY-SA 4.0,9258,,,
21646,2,,2018-10-30T19:51:09.973,1,,1436,,2018-10-30T19:51:09.973,,,0,,CC BY-SA 4.0,,,21643,
21648,1,,2018-10-30T20:40:28.270,2,485,13343,,2018-10-30T20:40:28.270,"Dog and cat eating each other's food, what should I do?",0,3,,CC BY-SA 4.0,,,,
21649,2,,2018-10-30T20:48:14.050,1,,8774,2020-05-15T12:51:39.160,2020-05-15T12:51:39.160,,,0,,CC BY-SA 4.0,17671,,20163,
21650,1,,2018-10-30T20:54:11.290,13,959,13344,2018-11-26T17:41:51.000,2019-10-10T10:01:43.520,My dog scratches at the floor during fireworks. What can I do to make him feel safe?,3,1,,CC BY-SA 4.0,6826,,,
21651,1,,2018-10-31T02:25:03.897,3,48,,,2018-10-31T11:34:32.077,How to manage weaning a 4 month old foal?,1,0,,CC BY-SA 4.0,,,,
21652,2,,2018-10-31T02:25:03.897,4,,,2020-06-17T09:57:47.670,2018-10-31T11:34:32.077,,,0,,CC BY-SA 4.0,-1,,21651,
21653,2,,2018-10-31T03:01:27.343,2,,13348,2020-01-26T05:29:55.163,2020-01-26T05:29:55.163,,,0,,CC BY-SA 4.0,12072,,9918,
21654,2,,2018-10-31T03:51:54.340,3,,13349,,2018-10-31T03:51:54.340,,,1,,CC BY-SA 4.0,,,21650,
21655,1,,2018-10-31T05:44:50.900,3,82,7219,2018-11-01T05:58:22.147,2018-11-01T05:58:22.147,Ratsnake with mouth deformity,1,0,,CC BY-SA 4.0,7219,,,
21656,1,,2018-10-31T06:32:40.423,1,33,13350,,2018-10-31T06:32:40.423,My step mom has a American bull massive and Rottweiler mixed dog and he smells awfully disgusting,0,0,,CC BY-SA 4.0,,2018-10-31T11:23:09.007,,
21657,2,,2018-10-31T07:27:17.837,2,,11248,,2018-10-31T07:27:17.837,,,0,,CC BY-SA 4.0,,,21655,
21658,1,,2018-10-31T11:46:16.610,3,3179,13357,2018-11-26T17:39:26.933,2020-05-20T16:45:59.857,My second cat doesn't know how to play with my other cat and thinks that she's being attacked,2,2,,CC BY-SA 4.0,6826,,,
21659,2,,2018-10-31T14:26:22.117,2,,1436,2018-10-31T14:35:42.510,2018-10-31T14:35:42.510,,,0,,CC BY-SA 4.0,1436,,21658,
21660,1,,2018-10-31T15:45:27.463,4,327,13363,2019-05-30T16:11:05.157,2020-10-19T04:36:57.123,Outdoor cat comes in and pees on my bed,3,3,,CC BY-SA 4.0,9934,,,
21661,2,,2018-10-31T15:50:27.687,2,,10702,,2018-10-31T15:50:27.687,,,0,,CC BY-SA 4.0,,,21660,
21662,1,,2018-10-31T16:36:08.593,4,91,13366,,2020-01-29T15:46:15.927,Calm Dog became agressive towards a younger pup,2,3,,CC BY-SA 4.0,,,,
21663,1,,2018-10-31T18:13:00.993,3,82,13367,2018-11-01T17:14:37.853,2018-11-01T17:14:37.853,How can I make my duck lay in the box,2,2,,CC BY-SA 4.0,6826,,,
21664,2,,2018-10-31T20:26:06.680,2,,12774,,2018-10-31T20:26:06.680,,,0,,CC BY-SA 4.0,,,21645,
21665,2,,2018-10-31T22:00:21.840,1,,12676,,2018-10-31T22:00:21.840,,,0,,CC BY-SA 4.0,,,21624,
21666,2,,2018-10-31T22:17:35.760,6,,13246,,2018-10-31T22:17:35.760,,,1,,CC BY-SA 4.0,,,21650,
21670,2,,2018-11-01T00:39:00.137,3,,982,2018-11-01T00:44:52.230,2018-11-01T00:44:52.230,,,0,,CC BY-SA 4.0,982,,21611,
21672,2,,2018-11-01T01:20:23.627,2,,982,,2018-11-01T01:20:23.627,,,0,,CC BY-SA 4.0,,,21660,
21674,2,,2018-11-01T06:04:06.773,1,,7612,2019-05-30T16:59:09.303,2019-05-30T16:59:09.303,,,0,,CC BY-SA 4.0,9934,,15624,
21675,1,21681,2018-11-01T07:45:39.103,3,67,757,,2018-11-01T19:47:59.113,Do typhoons cause pancreatitis in dogs and cat?,2,1,,CC BY-SA 4.0,,,,
21676,1,,2018-11-01T08:35:32.320,2,85,13377,2018-11-04T01:31:13.787,2018-11-04T01:31:13.787,My dog swallowed a plastic bag of pie. What can I do?,1,2,,CC BY-SA 4.0,13246,,,
21677,1,,2018-11-01T09:44:14.933,3,230,13380,2020-08-26T09:42:03.047,2020-08-26T09:42:03.047,My pet rat keeps hurting herself and I don't know what to do,1,3,,CC BY-SA 4.0,17671,,,
21679,2,,2018-11-01T11:57:26.563,3,,11019,2018-12-03T19:50:32.397,2018-12-03T19:50:32.397,,,2,,CC BY-SA 4.0,11019,,21560,
21680,2,,2018-11-01T12:09:00.227,2,,13,,2018-11-01T12:09:00.227,,,0,,CC BY-SA 4.0,,,21676,
21681,2,,2018-11-01T12:15:16.647,2,,13,,2018-11-01T12:15:16.647,,,0,,CC BY-SA 4.0,,,21675,
21682,2,,2018-11-01T12:18:04.747,2,,13384,2020-06-01T15:23:14.670,2020-06-01T15:23:14.670,,,0,,CC BY-SA 4.0,17671,,9295,
21683,1,21686,2018-11-01T14:17:35.880,2,261,13388,,2018-11-01T15:47:45.057,Leashed Cat on Windowsill above fire escape,2,0,,CC BY-SA 4.0,,,,
21684,2,,2018-11-01T14:32:37.403,3,,7852,,2018-11-01T14:32:37.403,,,0,,CC BY-SA 4.0,,,21683,
21685,2,,2018-11-01T15:37:25.690,2,,13246,,2018-11-01T15:37:25.690,,,1,,CC BY-SA 4.0,,,21663,
21686,2,,2018-11-01T15:47:45.057,4,,12501,,2018-11-01T15:47:45.057,,,0,,CC BY-SA 4.0,,,21683,
21687,2,,2018-11-01T15:58:18.477,2,,13,,2018-11-01T15:58:18.477,,,0,,CC BY-SA 4.0,,,21663,
21688,2,,2018-11-01T17:54:32.030,1,,13391,,2018-11-01T17:54:32.030,,,1,,CC BY-SA 4.0,,,21601,
21689,2,,2018-11-01T18:51:59.700,2,,13393,,2018-11-01T18:51:59.700,,,0,,CC BY-SA 4.0,,,20884,
21690,2,,2018-11-01T18:55:18.530,2,,13392,,2018-11-01T18:55:18.530,,,0,,CC BY-SA 4.0,,,21425,
21691,2,,2018-11-01T19:08:28.440,4,,13390,,2018-11-01T19:08:28.440,,,0,,CC BY-SA 4.0,,,21486,
21692,1,21701,2018-11-01T19:43:08.600,3,898,13246,,2018-11-02T13:54:28.453,Will my bristlenose pleco eat aquarium plants?,1,0,,CC BY-SA 4.0,,,,
21693,2,,2018-11-01T19:47:59.113,1,,12501,,2018-11-01T19:47:59.113,,,1,,CC BY-SA 4.0,,,21675,
21694,1,21697,2018-11-01T20:18:42.200,1,1024,12667,,2018-11-02T07:58:11.403,Kittens drinking from a male cat?,1,0,,CC BY-SA 4.0,,,,
21697,2,,2018-11-02T07:58:11.403,4,,12501,,2018-11-02T07:58:11.403,,,0,,CC BY-SA 4.0,,,21694,
21698,1,,2018-11-02T10:10:59.963,1,56,11113,,2018-12-02T12:01:50.390,Will my dog learn to avoid trees with thorns?,1,1,1,CC BY-SA 4.0,,,,
21699,2,,2018-11-02T11:56:13.873,1,,12501,,2018-11-02T11:56:13.873,,,0,,CC BY-SA 4.0,,,21698,
21700,1,,2018-11-02T12:36:29.863,3,171,11113,,2018-11-03T14:30:42.277,How to encourage my dog to clean his genitals,0,1,,CC BY-SA 4.0,,,,
21701,2,,2018-11-02T13:54:28.453,3,,30,,2018-11-02T13:54:28.453,,,0,,CC BY-SA 4.0,,,21692,
21702,2,,2018-11-02T15:32:00.550,2,,13246,2018-11-02T17:34:45.970,2018-11-02T17:34:45.970,,,2,,CC BY-SA 4.0,13246,,21123,
21703,2,,2018-11-02T15:46:44.153,2,,12116,2020-01-29T15:46:15.927,2020-01-29T15:46:15.927,,,0,,CC BY-SA 4.0,12116,,21662,
21704,2,,2018-11-02T15:57:41.093,3,,3883,,2018-11-02T15:57:41.093,,,2,,CC BY-SA 4.0,,,21662,
21706,1,,2018-11-03T01:39:58.783,1,163,11545,,2018-11-03T01:39:58.783,What color should I paint my barred owl house?,0,1,,CC BY-SA 4.0,,,,
21708,2,,2018-11-03T13:50:58.170,0,,1436,,2018-11-03T13:50:58.170,,,0,,CC BY-SA 4.0,,,11374,
21711,1,21712,2018-11-03T19:29:34.227,1,38,11916,,2018-11-03T22:16:42.917,Will my dog’s leg be healed if he has damaged his leg?,1,2,,CC BY-SA 4.0,,,,
21712,2,,2018-11-03T22:16:42.917,0,,5552,,2018-11-03T22:16:42.917,,,2,,CC BY-SA 4.0,,,21711,
21713,1,,2018-11-04T01:01:53.923,6,262,13415,2018-11-26T17:37:44.963,2020-01-26T05:29:09.513,What to do with a bonded domestic rabbit and a cottontail,1,0,,CC BY-SA 4.0,6826,,,
21714,1,21717,2018-11-04T01:48:09.797,3,349,,2018-11-04T02:25:01.803,2018-11-04T14:37:21.597,My dog builds a bed out of my pillows and other things off my bed when I'm out,1,4,,CC BY-SA 4.0,,,,
21716,1,,2018-11-04T02:16:49.200,1,15,13417,,2018-11-04T02:16:49.200,Not sure what’s going on... betta help please,0,2,,CC BY-SA 4.0,,2018-11-04T10:49:54.387,,
21717,2,,2018-11-04T14:37:21.597,5,,1436,,2018-11-04T14:37:21.597,,,0,,CC BY-SA 4.0,,,21714,
21720,2,,2018-11-04T22:08:08.803,2,,13424,2020-08-26T09:40:49.753,2020-08-26T09:40:49.753,,,0,,CC BY-SA 4.0,17671,,21677,
21721,1,,2018-11-05T02:35:03.313,1,41,13426,2018-11-05T02:39:44.327,2018-11-05T02:39:44.327,10 month old large breed crate time,0,4,,CC BY-SA 4.0,,,,
21724,1,21725,2018-11-05T12:01:05.443,7,1470,13359,2018-11-06T11:26:13.350,2021-01-01T19:57:22.383,My dog is really afraid of whistles,1,0,,CC BY-SA 4.0,13359,,,
21725,2,,2018-11-05T13:29:08.533,8,,12501,2021-01-01T19:57:22.383,2021-01-01T19:57:22.383,,,2,,CC BY-SA 4.0,17671,,21724,
21726,2,,2018-11-05T16:17:54.423,1,,13435,2018-11-05T17:22:05.397,2018-11-05T17:22:05.397,,,0,,CC BY-SA 4.0,10702,,11446,
21727,2,,2018-11-05T17:02:16.710,3,,10702,,2018-11-05T17:02:16.710,,,0,,CC BY-SA 4.0,,,18932,
21728,1,,2018-11-05T20:11:15.997,1,44,13436,2018-11-26T17:36:20.913,2018-11-26T17:36:20.913,"What can be done for my three year old, male, neutered cat based on the info below?",0,4,,CC BY-SA 4.0,6826,,,
21729,1,21732,2018-11-06T15:42:06.600,1,90,8394,,2018-11-06T19:34:05.947,Can assissin snail carry rat lungworm?,1,0,,CC BY-SA 4.0,,,,
